occurred_at,severity,weather,period,latitude,longitude,description,address
2023-01-21 03:59:00,media,desconocido,noche,4.1378001,-73.6087634,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CALLE 21 SUR CON CARRERA 8 ESTE
2023-01-24 22:35:00,alta,desconocido,noche,4.1468044,-73.627312,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 28 CON CARRERA 22D
2023-01-22 16:52:00,alta,desconocido,dia,4.1311582,-73.610703,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 8 CON CARRERA 10 ESTERO
2023-01-24 08:48:00,media,desconocido,dia,4.1377234,-73.6188275,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 17 CON CALLE 19 BOCHICA
2023-01-26 16:40:00,media,desconocido,dia,4.1574589,-73.6504429,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 44 CON CARRERA 45
2023-01-29 22:35:00,media,desconocido,noche,4.1570009,-73.6522288,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 44 CON CARRERA 47
2023-01-26 19:20:00,alta,desconocido,noche,4.1412646,-73.6216028,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO - MOTO),CALLE 25 CON CARRERA 19B-01
2023-01-29 17:10:00,media,desconocido,dia,4.1395698,-73.6352973,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 26
2023-01-27 04:07:00,media,desconocido,noche,4.1460196,-73.6357458,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 33 CON CALLE 33B
2023-01-28 20:40:00,media,desconocido,noche,4.1447854,-73.6158637,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 15 ESTE CALLE 31A
2023-01-31 04:34:00,media,desconocido,noche,4.1353129,-73.6360803,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),AVENIDA 40 CON CALLE 19
2023-01-30 10:21:00,media,desconocido,dia,4.1450184,-73.6433425,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CARRERA 42 CON CALLE37
2023-01-31 08:40:00,media,desconocido,dia,4.1398222,-73.6388759,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 40 CON CALLE 26C
2023-02-04 09:20:00,media,desconocido,dia,4.1215258,-73.6282633,Siniestro real Secretaria Movilidad (AUTOMOVIL - AUTOMOVIL),CARRERA 31 CON CALLE 4D  LA VEGA
2023-02-04 15:13:00,media,desconocido,dia,4.1333298,-73.6185251,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 16 CON CALLE 12A 
2023-02-07 12:00:00,media,desconocido,dia,4.1383448,-73.6251878,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 22 CON CALLE 21 SUR
2023-02-06 14:15:00,media,desconocido,dia,4.1577572,-73.638548,Siniestro real Secretaria Movilidad (MICROBUS - CAIDA OCUPANTE),CARRERA 30 CON CALLE 44 LA GRAMA
2023-02-08 08:00:00,baja,desconocido,dia,4.1460196,-73.6357458,Siniestro real Secretaria Movilidad (CAMION - AUTOMOVIL),CARRERA 33 CON CALLE 33B
2023-02-11 06:24:00,baja,desconocido,dia,4.1355501,-73.6373374,Siniestro real Secretaria Movilidad (AUTOMOVIL POSTE),CALLE 19 CON CARRERA 38-69
2023-02-09 06:17:00,media,desconocido,dia,4.110086,-73.6325048,Siniestro real Secretaria Movilidad (MOTO - TAXI),DIAGONAL 6 SUR CON CALLE 5A SUR
2023-02-07 09:19:00,media,desconocido,dia,4.122001,-73.6320836,Siniestro real Secretaria Movilidad (CAMION - MOTO),CARRERA 34 CON CALLE 6 SUR
2023-02-12 12:08:00,alta,desconocido,dia,4.1475967,-73.6188744,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 35 CON CARRERA 18
2023-02-10 21:17:00,media,desconocido,noche,4.1156674,-73.6095288,Siniestro real Secretaria Movilidad (TRACTOCAMION - MOTO),CARRERA 22 CON CALLE 9 SUR
2023-02-11 09:17:00,media,desconocido,dia,4.1357211,-73.5727962,Siniestro real Secretaria Movilidad (MICROBUS - MOTO),CALLE 35 CON CARRERA 31 ESTE
2023-02-15 13:30:00,media,desconocido,dia,4.1223391,-73.6446989,Siniestro real Secretaria Movilidad (CAMION - MOTO),CALLE 1 CON CARRERA 50
2023-02-11 07:00:00,media,desconocido,dia,4.130184,-73.6317428,Siniestro real Secretaria Movilidad (MOTO - BUSETA),CARRERA 40 CON CALLE 14
2023-02-16 12:30:00,media,desconocido,dia,4.1014566,-73.6596089,Siniestro real Secretaria Movilidad (BUS - TAXI),CARRERA 48 SUR CON CALLE 30
2023-02-17 20:00:00,media,desconocido,noche,4.1090591,-73.6546729,Siniestro real Secretaria Movilidad (TRACTOCAMION - CAMPERO),CARRERA 48 CON CALLE 19 SUR
2023-02-19 09:23:00,media,desconocido,dia,4.1467178,-73.6303942,Siniestro real Secretaria Movilidad (AUTOMOVIL),CARRERA 27 CON CALLE 31
2023-02-16 08:00:00,alta,desconocido,dia,4.1476711,-73.6383642,Siniestro real Secretaria Movilidad (TAXI - TAXI),CARRERA 35 NCON CALLE 35 BARZAL
2023-02-16 08:55:00,media,desconocido,dia,4.1228135,-73.646405,Siniestro real Secretaria Movilidad (AUTOMOVIL - CAMION),CALLE 1 CON CARRERA 52 LLANO LINDO
2023-02-18 17:41:00,media,desconocido,dia,4.132061,-73.6285363,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 36 CON CALLE 15A
2023-02-19 02:40:00,alta,desconocido,noche,4.1470811,-73.6388111,Siniestro real Secretaria Movilidad (CAMION - MOTO),CALLE 35 CON CARRERA 36
2023-02-17 17:20:00,alta,desconocido,dia,4.1235755,-73.6421892,Siniestro real Secretaria Movilidad (BICICLETA - MOTO),AVENIDA 40 CON CALLE 4
2023-02-21 11:42:00,media,desconocido,dia,4.1474746,-73.6192231,Siniestro real Secretaria Movilidad (TRACTOCAMION - MOTO),CARRERA 19 CON CALLE 34
2023-02-23 19:26:00,media,desconocido,noche,4.1437444,-73.6122346,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 12 CON CALE 31 EL RECREO
2023-02-24 11:59:00,media,desconocido,dia,4.1193848,-73.6312708,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CARRERA 34 CON CALLE 4
2023-02-20 17:08:00,media,desconocido,dia,4.133082,-73.6130743,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 12 CON CALLE 12 ESTERO
2023-02-17 09:50:00,media,desconocido,dia,4.1266068,-73.6402624,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 6
2023-02-28 17:25:00,alta,desconocido,dia,4.0784729,-73.6694171,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 43 CON CALLE 63
2023-02-22 08:56:00,media,desconocido,dia,4.1459923,-73.628512,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 25 CON CALLE 28 PORVENIR
2023-03-02 16:14:00,media,desconocido,dia,4.1327667,-73.629081,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 36 SUR CON CALLE 16
2023-03-02 05:30:00,media,desconocido,noche,4.1276385,-73.6387959,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CARRERA 48 CON CALLE 7
2023-03-03 16:45:00,media,desconocido,dia,4.139932,-73.5839584,Siniestro real Secretaria Movilidad (AUTOMOVIL - BICICLETA),CARRERA 20 ESTE CON CALLE 37A MORICHAL
2023-03-05 10:41:00,media,desconocido,dia,4.146282,-73.6121013,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 35 CON CARRERA 12
2023-03-09 14:18:00,alta,desconocido,dia,4.1383484,-73.615929,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO - MOTO),CALLE 21 SUR CON CARRERA 15
2023-03-11 20:15:00,media,desconocido,noche,4.0908545,-73.6665093,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 44 CON CARRERA 40 BARRIO PANORAMA
2023-03-15 07:43:00,media,desconocido,dia,4.1334744,-73.6130728,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 12 CON CALLE 14
2023-03-12 11:50:00,media,desconocido,dia,4.1435718,-73.6382924,Siniestro real Secretaria Movilidad (AUTOMOVIL - TAXI),CARRERA 38 CON CALLE 33
2023-03-13 12:15:00,alta,desconocido,dia,4.1511536,-73.6178358,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 39 CON CARRERA 18
2023-03-19 03:15:00,media,desconocido,noche,4.1339602,-73.6363095,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 48 CON CALLE 16
2023-02-28 18:04:00,media,desconocido,noche,4.130372,-73.5917658,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 25 CON CARRERA 12
2023-03-17 00:20:00,media,desconocido,noche,4.1090591,-73.6546729,Siniestro real Secretaria Movilidad (MOTO),CARRERA 48 CO CALLE 19 SUR CATUMARE
2023-03-17 11:00:00,media,desconocido,dia,4.0989515,-73.6387181,Siniestro real Secretaria Movilidad (TAXI - MOTO),CALLE 31 CON CARRERA 29
2023-03-20 10:38:00,media,desconocido,dia,4.0638986,-73.6707231,Siniestro real Secretaria Movilidad (MOTO - MICROBUS),CARRERA 49 CON CALLE 90 SUR
2023-03-18 18:43:00,alta,desconocido,noche,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (MOTO - BICICLETA),CARRERA 1 CON CALLE 15
2023-03-28 18:50:00,media,desconocido,noche,4.0826876,-73.6693292,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 43 CON CALLE 53 SUR
2023-03-22 16:06:00,media,desconocido,dia,4.0908381,-73.6668158,Siniestro real Secretaria Movilidad (BICICLETA - MOTO),CARRERA 48 CON CALLE 45 B SUR
2023-04-01 20:30:00,media,desconocido,noche,4.1353129,-73.6360803,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 19
2023-03-21 10:35:00,media,desconocido,dia,4.1530562,-73.6300646,Siniestro real Secretaria Movilidad (CAMION - MOTO),CARRERA 24 CON CALLE 37D
2023-03-31 11:39:00,media,desconocido,dia,4.1300736,-73.5873525,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 25 CON CARRERA 18
2023-03-31 20:14:00,media,desconocido,noche,4.1411917,-73.6347189,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON TRANSVERSAL 35
2023-03-30 13:49:00,media,desconocido,dia,4.1066256,-73.6480077,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 40 CON CALLE 18 SUR
2023-03-31 06:07:00,media,desconocido,dia,4.1153041,-73.649495,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 48 CON CALLE 14 SUR
2023-04-02 01:25:00,media,desconocido,noche,4.1340563,-73.6328668,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 37 CON CALLE 16
2023-03-27 18:30:00,media,desconocido,noche,4.1438596,-73.6374948,Siniestro real Secretaria Movilidad (CAMION - MOTO),CARRERA 37 CON CALLE 33 B
2023-03-29 13:02:00,media,desconocido,dia,4.1342409,-73.6363411,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 16
2023-03-27 18:30:00,media,desconocido,noche,4.145124,-73.637942,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 37 CON CALLE 33B
2023-04-08 11:41:00,alta,desconocido,dia,4.1209778,-73.6515035,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 12 SUR CON CRA 55
2023-04-08 08:21:00,media,desconocido,dia,4.1475967,-73.6188744,Siniestro real Secretaria Movilidad (MOTO CAIDA DE OCUPANTE),CALLE 35 CON CARRERA 18
2023-04-05 13:20:00,media,desconocido,dia,4.1219899,-73.6448994,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 1
2023-04-10 00:30:00,media,desconocido,noche,4.1153041,-73.649495,Siniestro real Secretaria Movilidad (TAXI - AUTOMOVIL),CARRERA 48 CON CALLE 14 SUR
2023-04-13 06:20:00,media,desconocido,dia,4.1334744,-73.6130728,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 12 CON CALLE 14 BARRIO ESTERO
2023-04-13 11:30:00,media,desconocido,dia,4.1394999,-73.6344196,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 26 CON CARRERA 36
2023-04-12 18:15:00,media,desconocido,noche,4.1398222,-73.6388759,Siniestro real Secretaria Movilidad (TAXI - MOTOCARRO),CARRERA 40 CON CALLE 26C BARRIO SIETE DE AGOSTO
2023-04-16 22:25:00,baja,desconocido,noche,4.1301818,-73.622338,Siniestro real Secretaria Movilidad (TAXI - AUTOMOVIL - AUTOMOVIL),CARRERA 22 CON CALLE 8C
2023-04-15 20:40:00,media,desconocido,noche,4.1383561,-73.6350278,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 25
2023-04-15 14:38:00,media,desconocido,dia,4.2641765,-73.4862194,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 19 CON CARRERA 19 ESTE
2023-04-22 12:00:00,baja,desconocido,dia,4.1467185,-73.6125124,Siniestro real Secretaria Movilidad (MOTO - POSTE),CALLE 35 CON CARRERA 13 ESTE
2023-04-18 02:30:00,baja,desconocido,noche,4.1010584,-73.6491305,Siniestro real Secretaria Movilidad (CAMPERO - POSTE),CARRERA 40 CON CALLE 25
2023-04-14 13:37:00,media,desconocido,dia,4.1193848,-73.6312708,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 34 CON CALLE 4 ACACIAS
2023-04-21 00:49:00,media,desconocido,noche,4.1376376,-73.6381401,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 40 CON CALLE 24
2023-04-19 18:35:00,media,desconocido,noche,4.1203851,-73.633882,Siniestro real Secretaria Movilidad (AUTOMOVIL - TRATOCAMION),CARRERA 36 CON CALLE 5A -21 SUR
2023-04-22 12:04:00,media,desconocido,dia,4.135641,-73.6277725,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 33 CON CALLE 20 SAN BENITO
2023-04-19 14:41:00,media,desconocido,dia,4.1130736,-73.629835,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 4 SUR CON CARRERA 34
2023-04-19 08:15:00,media,desconocido,dia,4.146282,-73.6121013,Siniestro real Secretaria Movilidad (BUS - MOTO),CALLE 35 CON CARRERA 12
2023-04-13 07:10:00,media,desconocido,dia,4.1223391,-73.6446989,Siniestro real Secretaria Movilidad (CAMION - MOTO),CALLE 1 CON CARRERA 50 LLANO LINDO
2023-04-22 12:15:00,media,desconocido,dia,4.137995,-73.633464,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 36 CON CALLE 24A
2023-04-22 21:38:00,media,desconocido,noche,4.1521153,-73.6175515,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 18 CON CALLE 40 
2023-04-25 12:00:00,media,desconocido,dia,4.1541146,-73.6351765,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 29A CON CALLE 39D
2023-04-26 11:55:00,media,desconocido,dia,4.1503484,-73.6293456,Siniestro real Secretaria Movilidad (AUTOMOVIL - MICROBUS),CALLE 37 CON CARRERA 24
2023-04-28 13:10:00,media,desconocido,dia,4.145121,-73.6400001,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 39 CON CALLE 34
2023-04-29 23:25:00,media,desconocido,noche,4.147363,-73.62942,Siniestro real Secretaria Movilidad (MOTO),CALLE 31 COON CARRERA 25
2023-04-26 12:45:00,alta,desconocido,dia,4.1301952,-73.615863,Siniestro real Secretaria Movilidad (CAMPERO - MOTO),CARRERA 14 CALLE 5 Y 5A
2023-04-26 20:05:00,media,desconocido,noche,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 1 CON CALLE 15
2023-04-28 15:15:00,media,desconocido,dia,4.0842061,-73.6693026,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 43 CON CALLE 50A-51
2023-05-01 08:40:00,media,desconocido,dia,4.1228135,-73.646405,Siniestro real Secretaria Movilidad (CAMIONETA - AUTOMOVIL),CALLE 1 CON CARRERA 52 LLANO LINDO
2023-05-02 13:10:00,media,desconocido,dia,4.150549,-73.6319527,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CALLE 37 CON CARRERA 26 SAN ISIDRIO
2023-04-28 09:17:00,media,desconocido,dia,4.1487389,-73.6372969,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CALLE 35 CON CARRERA 33
2023-04-28 06:37:00,media,desconocido,dia,4.1506328,-73.6243067,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 37 CON CARRERA 21 ESTE
2023-05-02 07:55:00,media,desconocido,dia,4.125827,-73.6202233,Siniestro real Secretaria Movilidad (TAXI - MOTO),CARRERA 22 CON CALLE 5
2023-05-05 07:40:00,media,desconocido,dia,4.1395806,-73.6263726,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 23 CON CARRERA 24 BARRIO NOGAL
2023-05-07 06:15:00,media,desconocido,dia,4.1479795,-73.604988,Siniestro real Secretaria Movilidad (CAMIONETA - PEATON),CALLE 39B CON CARRERA 6 BARRIO MANANTIAL
2023-05-01 21:40:00,alta,desconocido,noche,4.0800013,-73.6693786,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 43 CON CALLE 59 SUR
2023-05-10 07:11:00,baja,desconocido,dia,4.1465767,-73.6276453,Siniestro real Secretaria Movilidad (TRACTOCAMION - POSTE),CALLE 28 CON CARRERA 23
2023-05-10 15:10:00,media,desconocido,dia,4.1511536,-73.6178358,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 39 CON CARRERA 18
2023-05-11 21:30:00,media,desconocido,noche,4.1109361,-73.6331731,Siniestro real Secretaria Movilidad (CAMIONETA - PEATON),CARRERA 36 CON CALLE 5 SUR
2023-05-13 20:24:00,media,desconocido,noche,4.1353281,-73.627535,Siniestro real Secretaria Movilidad (MOTO),CARRERA 33 CON CALLE 19
2023-05-12 20:30:00,media,desconocido,noche,4.146282,-73.6121013,Siniestro real Secretaria Movilidad (MOTO),CALLE 35 CON CARRERA 12
2023-05-14 15:31:00,media,desconocido,dia,4.0586823,-73.6701236,Siniestro real Secretaria Movilidad (MOTO - CAMPERO),CARRERA 49 CON CALLE 93 SUR
2023-05-16 21:50:00,baja,desconocido,noche,4.1037499,-73.6231755,Siniestro real Secretaria Movilidad (CAMION - AUTOMOVIL),CALLE 15 CON CARRERA 33
2023-05-18 07:59:00,media,desconocido,dia,4.1408162,-73.6316389,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 33 CON CALLE 25
2023-05-18 07:30:00,alta,desconocido,dia,4.1375851,-73.6358749,Siniestro real Secretaria Movilidad (MOTO - MOTO),AVENIDA 40 CON CARRERA 38 - 37A
2023-05-20 07:10:00,media,desconocido,dia,4.1037499,-73.6231755,Siniestro real Secretaria Movilidad (CAMIONETA - MOTO),CALLE 15 CON CARRERA 33
2023-05-24 01:00:00,baja,desconocido,noche,4.1475967,-73.6188744,Siniestro real Secretaria Movilidad (MOTO CONTRA ARBOL),CALLE 35 CON CARRERA 18
2023-05-19 08:10:00,media,desconocido,dia,4.1589132,-73.6484607,Siniestro real Secretaria Movilidad (MOTO INDUSTRIAL - CAMPERO),CALLE 44 CON CARRERA 41
2023-05-23 21:10:00,alta,desconocido,noche,4.1149086,-73.6081511,Siniestro real Secretaria Movilidad (AUTOMOVIL - AUTOMOVIL - AUTOMOVIL),CARRERA 22 CON CALLE 10
2023-05-24 19:30:00,media,desconocido,noche,4.1463802,-73.6411944,Siniestro real Secretaria Movilidad (BUS - MOTO),CARRERA 40 CON CALLE 37 GLORIETA POSTOBON
2023-05-11 20:15:00,media,desconocido,noche,4.1109361,-73.6331731,Siniestro real Secretaria Movilidad (CAMION - TRACTOCAMION),CARRERA 36 CON CALLE 5 SUR
2023-05-23 20:40:00,media,desconocido,noche,4.1536535,-73.6169104,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 18 ESTE CON CALLE 42A
2023-05-26 07:55:00,media,desconocido,dia,4.1393317,-73.580847,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CARRERA 23 CON CALLE 37
2023-05-27 02:10:00,alta,desconocido,noche,4.1378023,-73.6103763,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 21 SUR CON CARRERA 10
2023-05-25 18:08:00,media,desconocido,noche,4.1497565,-73.6302663,Siniestro real Secretaria Movilidad (MICROBUS - MOTO),CALLE 36 CON CARRERA 24
2023-05-24 07:00:00,media,desconocido,dia,4.148124,-73.638946,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 36 CON CARRERA 35
2023-05-29 13:13:00,media,desconocido,dia,4.133602,-73.6109741,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 10A CON CALLE 15B
2023-05-27 21:40:00,media,desconocido,noche,4.0762446,-73.6716447,Siniestro real Secretaria Movilidad (CAMION - PEATON),CALLE 69 CON CARRERA 45
2023-05-31 22:55:00,media,desconocido,noche,4.1316491,-73.5917727,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 27 CON CARRERA 12
2023-05-30 10:50:00,media,desconocido,dia,4.1436188,-73.6347283,Siniestro real Secretaria Movilidad (MOTO - PEATON),AVENIDA 40 CON CALLE 31
2023-05-31 16:25:00,media,desconocido,dia,4.1398473,-73.6174525,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 16 CON CALLE 24A
2023-06-03 21:26:00,media,desconocido,noche,4.130184,-73.6317428,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 40 A ESTE CON CALLE 14 SUR SAN ANTONIO
2023-06-02 13:17:00,media,desconocido,dia,4.1061699,-73.6562067,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 23 VIA ACACIAS
2023-06-03 00:38:00,media,desconocido,noche,4.2623203,-73.5567876,Siniestro real Secretaria Movilidad (TAXI - AUTOMOVIL - TAXI),CARRERA 1 CON CALLE 15
2023-05-30 19:10:00,media,desconocido,noche,4.1332188,-73.6335723,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 17 C SUR CON CARRERA 45
2023-06-03 16:05:00,media,desconocido,dia,4.1059368,-73.6481145,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 40 CON CALLE 19
2023-06-06 12:11:00,media,desconocido,dia,4.074778,-73.6694369,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 43 CON CALLE 73 PORFIA
2023-06-06 21:05:00,media,desconocido,noche,4.1467185,-73.6125124,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 35 CON CARRERA 13 ESTE
2023-05-31 18:20:00,media,desconocido,noche,4.156762,-73.6392709,Siniestro real Secretaria Movilidad (MOTO - TAXI),CALLE 42 CON CARRERA 30A
2023-06-08 14:20:00,media,desconocido,dia,4.1458746,-73.6277308,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 24 CON CALLE 27
2023-06-10 12:45:00,media,desconocido,dia,4.144691,-73.616904,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 16A CON CALLE 31
2023-06-10 20:55:00,media,desconocido,noche,4.1495208,-73.6184538,Siniestro real Secretaria Movilidad (AUTOMOVIL - PEATON),CARRERA 18 ESTE CON CALLE 37
2023-06-07 23:11:00,media,desconocido,noche,4.1040685,-73.6225185,Siniestro real Secretaria Movilidad (MOTO - PEATON),CALLE 15 CON CARRERA 31
2023-06-10 16:53:00,media,desconocido,dia,4.125827,-73.6202233,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 22 CON CALLE 5
2023-06-19 20:07:00,media,desconocido,noche,4.1300961,-73.6401397,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 11 A ESTE CON CARRERA 40 SAN ANTONIO
2023-06-18 12:50:00,media,desconocido,dia,4.1038024,-73.6576372,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 48 CON CALLE 26 SUR
2023-06-12 12:12:00,media,desconocido,dia,4.1584358,-73.641086,Siniestro real Secretaria Movilidad (BICICLETA - TAXI),CALLE 44 CON CARRERA 33
2023-06-18 21:50:00,media,desconocido,noche,4.1584358,-73.641086,Siniestro real Secretaria Movilidad (MOTO - CAMPERO),CALLE 44 CON CARRERA 33
2023-06-17 20:45:00,media,desconocido,noche,4.1419475,-73.6255683,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 24 CON CALLE 25
2023-06-21 14:40:00,media,desconocido,dia,4.0777611,-73.6705137,Siniestro real Secretaria Movilidad (MOTO - AUTOMOVIL),CALLE 65 CON CARRERA 44 SUR PORFIA
2023-06-26 14:19:00,media,desconocido,dia,4.1219899,-73.6448994,Siniestro real Secretaria Movilidad (MOTO - MOTO),CARRERA 48 CON CALLE 1
2023-06-22 11:07:00,alta,desconocido,dia,4.1151715,-73.5961585,Siniestro real Secretaria Movilidad (MOTO - MOTO),CALLE 24 CON CARRERA 12
2023-06-23 18:45:00,media,desconocido,noche,4.1384495,-73.6155606,Siniestro real Secretaria Movilidad (CAMION - MOTO),CALLE 21 SUR CON CARRERA 14
2023-06-27 13:40:00,media,desconocido,dia,4.125827,-73.6202233,Siniestro real Secretaria Movilidad (MOTO - CAMIONETA),CARRERA 22 ENTRADA CALLE 5 SEMILLANO
2023-06-28 12:25:00,media,desconocido,dia,4.154125,-73.637885,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CALLE 41 CON CARRERA 30 CENTRO
2023-07-05 01:48:00,baja,desconocido,noche,4.1298047,-73.5862742,Siniestro real Secretaria Movilidad (CAMIONETA CONTRA SEMAFORO),CALLE 25 CON CARRERA 19
2023-07-01 09:39:00,media,desconocido,dia,4.0994426,-73.6304961,Siniestro real Secretaria Movilidad (BICICLETA - BICICLETA),CARRERA 36 CON CALLE 16B SUR
2023-07-01 16:40:00,media,desconocido,dia,4.1474403,-73.6179242,Siniestro real Secretaria Movilidad (AUTOMOVIL - CAMIONETA),CALLE 35 CON CARRERA 17B
2023-07-06 07:30:00,media,desconocido,dia,4.1233746,-73.6429173,Siniestro real Secretaria Movilidad (MOTO - TAXI),CARRERA 48 CON CALLE 4 SUR  
2023-07-06 10:50:00,media,desconocido,dia,4.0588255,-73.6716104,Siniestro real Secretaria Movilidad (CAMION - MOTO),CARRERA 51 CON CALLE 92
2023-07-09 07:40:00,media,desconocido,dia,4.1025776,-73.6581788,Siniestro real Secretaria Movilidad (TAXI - PEATON),CARRERA 48 CON CALLE 28 SUR
2023-07-10 16:28:00,media,desconocido,dia,4.1469338,-73.6189004,Siniestro real Secretaria Movilidad (AUTOMOVIL - MICROBUS),CALLE 34 CON CARRERA 18
2023-07-07 10:40:00,media,desconocido,dia,4.1444844,-73.637714,Siniestro real Secretaria Movilidad (TAXI - PEATON),CARRERA 37 CON CALLE 33A
2023-07-06 16:05:00,media,desconocido,dia,4.1431777,-73.6160473,Siniestro real Secretaria Movilidad (MOTO - PEATON),CARRERA 15 ESTE CON CALLE 29
2023-07-09 19:15:00,media,desconocido,noche,4.1361748,-73.6317081,Siniestro real Secretaria Movilidad (AUTOMOVIL - MOTO),CARRERA 36 CON CALLE 22 SAN BENITO
